W219-VPX30906_IV_3.dat
Hamamatsu MAIN ATLAS12EC W219 VPX30906
whatever
Wed, Jan 8, 2020, 2:46:46 PM
IV
Simon Fraser University	Keithley 2410	
Temperature: 17.7	Humidity: 7.2
2 51
Voltage[V] Current[nA]
0000000.00	0000001.98
-000010.00	-000027.01
-000020.00	-000035.56
-000030.00	-000040.50
-000040.00	-000042.23
-000050.00	-000043.65
-000060.00	-000044.37
-000070.00	-000045.05
-000080.00	-000045.80
-000090.00	-000045.92
-000100.00	-000046.26
-000110.00	-000046.46
-000120.00	-000046.88
-000130.00	-000047.17
-000140.00	-000047.66
-000150.00	-000047.41
-000160.00	-000047.97
-000170.00	-000047.87
-000180.00	-000048.35
-000190.00	-000048.48
-000200.00	-000048.74
-000210.00	-000049.10
-000220.00	-000049.18
-000230.00	-000049.34
-000240.00	-000050.04
-000250.00	-000049.96
-000260.00	-000050.36
-000270.00	-000051.15
-000280.00	-000051.84
-000290.00	-000052.43
-000300.00	-000053.71
-000310.00	-000054.89
-000320.00	-000055.86
-000330.00	-000057.21
-000340.00	-000058.69
-000350.00	-000059.88
-000360.00	-000061.12
-000370.00	-000061.99
-000380.00	-000062.29
-000390.00	-000063.04
-000400.00	-000063.67
-000410.00	-000064.42
-000420.00	-000064.87
-000430.00	-000064.96
-000440.00	-000065.50
-000450.00	-000065.87
-000460.00	-000066.45
-000470.00	-000066.72
-000480.00	-000067.19
-000490.00	-000067.73
-000500.00	-000068.05
