W129-VPX27227_IV_3.dat
Hamamatsu ATLAS12EC W129 VPX27227
whatever
Mon, Nov 25, 2019, 12:29:42 PM
IV
Simon Fraser University	Keithley 2410	
Temperature: 8.1	Humidity: 1.8
2 51
Voltage[V] Current[nA]
0000000.00	0000002.57
-000010.00	-000038.15
-000020.00	-000053.74
-000030.00	-000065.76
-000040.00	-000074.69
-000050.00	-000082.73
-000060.00	-000089.31
-000070.00	-000095.55
-000080.00	-000101.42
-000090.00	-000107.21
-000100.00	-000112.82
-000110.00	-000118.08
-000120.00	-000123.67
-000130.00	-000129.20
-000140.00	-000134.81
-000150.00	-000140.44
-000160.00	-000145.82
-000170.00	-000151.80
-000180.00	-000157.47
-000190.00	-000163.54
-000200.00	-000253.10
-000210.00	-000950.24
-000220.00	-001988.80
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
0000000.00	0000000.00
