W192-VPX30905_CV_1.dat
Hamamatsu MAIN ATLAS12EC W192 VPX30905
whatever
Fri, Dec 6, 2019, 2:20:20 PM
CV
Simon Fraser University	Keithley 2410, WayneKerr 6440B	
Temperature: 18.7	Humidity: 3.7
3 51
Voltage[V] Capacitance[pF] Resistance[kOhm]
0000000.00	0107450.00	0000000.51
-000010.00	0018780.00	0000000.56
-000020.00	0010310.00	0000000.66
-000030.00	0008960.00	0000000.70
-000040.00	0007150.00	0000000.80
-000050.00	0006625.00	0000000.89
-000060.00	0005750.00	0000000.97
-000070.00	0005455.00	0000001.06
-000080.00	0004940.00	0000001.13
-000090.00	0004765.00	0000001.21
-000100.00	0004420.00	0000001.25
-000110.00	0004295.00	0000001.31
-000120.00	0004030.00	0000001.53
-000130.00	0003930.00	0000001.50
-000140.00	0003735.00	0000001.66
-000150.00	0003660.00	0000001.72
-000160.00	0003500.00	0000001.75
-000170.00	0003430.00	0000001.75
-000180.00	0003285.00	0000001.81
-000190.00	0003220.00	0000002.10
-000200.00	0003100.00	0000002.05
-000210.00	0003055.00	0000002.13
-000220.00	0003030.00	0000002.12
-000230.00	0003030.00	0000002.20
-000240.00	0003020.00	0000002.29
-000250.00	0003015.00	0000002.26
-000260.00	0003020.00	0000002.18
-000270.00	0003015.00	0000002.01
-000280.00	0003020.00	0000002.27
-000290.00	0003005.00	0000002.07
-000300.00	0003015.00	0000002.23
-000310.00	0003000.00	0000002.31
-000320.00	0003005.00	0000002.27
-000330.00	0003010.00	0000002.25
-000340.00	0003005.00	0000002.23
-000350.00	0003010.00	0000002.33
-000360.00	0003000.00	0000002.15
-000370.00	0003000.00	0000002.18
-000380.00	0003010.00	0000002.37
-000390.00	0003000.00	0000002.33
-000400.00	0003010.00	0000002.29
-000410.00	0003000.00	0000002.23
-000420.00	0003000.00	0000002.15
-000430.00	0002995.00	0000002.38
-000440.00	0003000.00	0000002.31
-000450.00	0003005.00	0000002.36
-000460.00	0002990.00	0000002.23
-000470.00	0003005.00	0000002.29
-000480.00	0002995.00	0000002.36
-000490.00	0002995.00	0000002.28
-000500.00	0003005.00	0000002.42
