117801.9686424241,107221.6956692852,0.1960335916
117817.6490367032,107064.9836917843,0.1956899187
117833.2743374661,106908.2667184163,0.1953462531
117848.8465467372,106751.5457302381,0.1950025713
117864.3646614145,106594.8207548218,0.1946589079
117879.8276853006,106438.0917591376,0.1943152207
117895.2376146697,106281.3577759441,0.1939715518
117910.5934526470,106124.6197780116,0.1936278665
117925.8951965311,105967.8777871408,0.1932841921
117941.1418466985,105811.1308034028,0.1929405285
117956.3354048972,105654.3808076549,0.1925968520
117971.4748688792,105497.6258216686,0.1922531899
117986.5602418697,105340.8668181434,0.1919095075
118001.5915204666,105184.1038244799,0.1915658394
118016.5687076718,105027.3368160775,0.1912221546
118031.4908012606,104870.5648121079,0.1908784768
118046.3598001789,104713.7898206289,0.1905348169
118061.1747077823,104557.0098143110,0.1901911401
118075.9355238172,104400.2267933543,0.1898474462
118090.6422428334,104243.4388067597,0.1895037976
118105.2948707581,104086.6468026263,0.1891601284
118119.8934071144,103929.8517837540,0.1888164420
118134.4378495541,103773.0517719433,0.1884727662
118148.9282002251,103616.2487481939,0.1881290766
118163.3644541776,103459.4407561065,0.1877854286
118177.7466193635,103302.6297245799,0.1874417321
118192.0746902559,103145.8147029149,0.1870980495
118206.3476649300,102988.9947104831,0.1867544049
118220.5675477354,102832.1717057414,0.1864107463
118234.7333390491,102675.3446862608,0.1860670702
118248.8450386944,102518.5146519415,0.1857233766
118262.9026418212,102361.6796494841,0.1853797243
118276.9061560814,102204.8416075875,0.1850360234
118290.8555734461,102047.9996000531,0.1846923670
118304.7508992191,101891.1535777798,0.1843486930
118318.5921310988,101734.3035626681,0.1840050290
118332.3792714100,101577.4505327176,0.1836613473
118346.1123175276,101420.5935126287,0.1833176789
118359.7912720536,101263.7324777010,0.1829739926
118373.4161326093,101106.8684499349,0.1826303162
118386.9868989715,100950.0004320305,0.1822866531
118400.5035738420,100793.1283992872,0.1819429720
118413.9661543422,100636.2533764056,0.1815993039
118427.3746407487,100479.3743632856,0.1812556490
118440.7290357871,100322.4923327268,0.1809119726
118454.0293392337,100165.6062874292,0.1805682781
118467.2745489103,100008.7172468643,0.1802245901
118480.4666639930,99851.8242210899,0.1798809214
118493.6046876074,99694.9281779767,0.1795372312
118506.6886145263,99538.0281692256,0.1791935850
118519.7184498535,99381.1241457356,0.1788499204
118532.6941937357,99224.2181048068,0.1785062342
118545.6158432009,99067.3070761397,0.1781625638
118558.4824014212,98910.3940279049,0.1778188686
118571.2958628459,98753.4770162609,0.1774752203
118584.0552327791,98596.5559873782,0.1771315503
118596.7605107668,98439.6329461567,0.1767878647
118609.4116948612,98282.7059121967,0.1764441885
118622.0087846852,98125.7758879984,0.1761005247
118634.5507834178,97968.8418442325,0.1757568360
118647.0396874798,97811.9048149570,0.1754131657
118659.4744976715,97654.9647929431,0.1750695047
118671.8542162950,97498.0217538615,0.1747258217
118684.1808405248,97341.0747267704,0.1743821540
118696.4533708843,97184.1247071409,0.1740384954
118708.6718118005,97027.1726478722,0.1736947866
118720.8351565214,96870.2166208367,0.1733511180
118732.9454068485,96713.2566057917,0.1730074645
