-11.3413609992,-15.4200251303
-11.6605406827,-14.8608585628
-12.0390993585,-15.1191797348
-11.5024249341,-15.5344830726
-11.3939417419,-14.9373057457
-11.6416049485,-14.9673683643
-11.6894263208,-14.7702975855
-11.4244402347,-15.3082746828
-11.6667001293,-15.3331070943
-11.3662420430,-14.9304495518
-11.8364119415,-14.2162163736
-11.4627195944,-15.5274571720
-11.3380056884,-15.3474774154
-11.0336468756,-14.0951659078
-11.1616865846,-15.2937358749
-11.2356196635,-15.9502604295
-10.9399701204,-15.0182402818
-11.2967890805,-14.9843994915
-11.9299419058,-15.1717635638
-11.2387535390,-15.1188710947
-11.2463662466,-14.4180850321
-11.4346445828,-15.3054432561
-11.3962092791,-14.6186420717
-11.2674543203,-14.9393828370
-10.8365981946,-14.7658806120
-11.2344536812,-15.0380053452
-10.6731160559,-14.5376269499
-11.1862904913,-14.6717555513
-10.5465385264,-15.0820148518
-10.7637978117,-14.7998502800
-10.9546907859,-14.8244331384
-10.8865732351,-14.6341543593
-11.1501296341,-14.2836365850
-10.9757654373,-14.6849933280
-10.2946296707,-14.1896066693
-10.2741348341,-14.1926969038
-10.5375920664,-13.7528230644
-10.5943772528,-14.4292452126
-10.3806454593,-14.2171209193
-10.3094681185,-13.6378606615
-9.9262663815,-14.4400647955
-10.4226735045,-14.2730264768
-10.2414217969,-14.4934424791
-9.7541075643,-14.1086498980
-10.3733592993,-13.6655497411
-10.0488368167,-14.0513217229
-9.8660836363,-13.9809447955
-10.2498543314,-14.1126916974
-10.1344836897,-13.9062981845
-10.2487738046,-13.7697600319
-9.8706039440,-13.8165529408
-9.9781487450,-13.8751070504
-9.6678299045,-14.0504356137
-9.8474832194,-14.6074692009
-9.4108094290,-13.9534859712
-9.4532828408,-13.5486330948
-9.7279787455,-14.2836785411
-9.3741235550,-13.4954772514
-9.3928408116,-13.0760496935
-10.0421003486,-13.7340314707
-9.5045029432,-13.1420638176
-9.6123599597,-12.9954076119
-9.7626444686,-13.2806041736
-9.5209372679,-12.9387376791
-9.8064895387,-12.8730069507
-9.1737113154,-13.4673798915
-9.3407214608,-13.2047748643
-9.3449308045,-12.6826157183
-9.0402474006,-12.6956961194
-9.2158119015,-12.2926241083
-9.1457465688,-12.8373465453
-9.2345366436,-13.0656971731
-9.3720240898,-13.7912444766
-9.2247008149,-12.6671122192
-9.3854879859,-12.6516522939
-9.1734734943,-12.4542774988
-9.3130619761,-12.8945196131
-8.9893965284,-12.1342697248
-8.4923678575,-12.7309376582
-9.3729977584,-12.8509473838
-8.8457668493,-12.7651006169
-9.0717839493,-11.9840156575
-8.9062919098,-12.0769125082
-8.6456863544,-12.0905865740
-9.0742483369,-12.4054981415
-8.4279976664,-12.3685492448
-9.2611525392,-11.5651627657
-8.8151113055,-11.9191381067
-8.7985801854,-11.4775912056
-8.7782676926,-12.1241823965
-8.3956477483,-11.0892700285
-8.3178816396,-11.7480469674
-8.7515761685,-11.9782324218
-8.4815192746,-11.8696221382
-8.4327565376,-11.5082604349
-8.3483993171,-11.1041983853
