2.3430151182,-2.6121594243
0.4442897274,-3.8545200215
0.0664362933,-4.7128946724
-1.0054842514,-3.7968758896
-1.0702326399,-4.2597735083
-1.5080611662,-4.9330001655
-0.8278590998,-4.9229294414
-0.9583161013,-3.8151449243
-0.5910671628,-4.5743546442
-1.0013568756,-4.8289303078
-2.4991193913,-4.9629438380
-0.9373263430,-5.1552303211
-1.2359756582,-5.3430112386
-0.9595451097,-5.1078923184
-2.7719342649,-4.7926162428
-2.6752823576,-4.3460142240
-2.4397540968,-5.0943237837
-2.5944087604,-5.3556921945
-1.8587398527,-5.7382947762
-1.4085997097,-5.3404263505
-1.9179487301,-5.0371626515
-2.8879356555,-5.4144131136
-2.7808140882,-5.4953728667
-3.0995431826,-5.6082887731
-2.9626514378,-5.7649717692
-3.2331531848,-6.0664650110
-3.1977194117,-5.6792006860
-2.8974605558,-5.3795961536
-2.4459960141,-5.1968855951
-3.3342017025,-5.8978646990
-3.2105893817,-6.1252083725
-3.5285863371,-5.5296215322
-2.4538031920,-6.1459289132
-3.3491162170,-5.4515120222
-2.5363859684,-5.6541216034
-3.0874395596,-6.1620057510
-3.3939717305,-5.4178073608
-3.2256262873,-5.9563569042
-3.5745643338,-5.9370373911
-3.4527583651,-6.1332520915
-2.0940069342,-5.0121098685
-3.4166015711,-5.4704589517
-3.2871217701,-5.4177291928
-3.6627093479,-5.9963731731
-3.4676964324,-6.0383209174
-3.5633305689,-5.9366951711
-2.4372363614,-5.2686626444
-2.9634375146,-5.1997645062
-3.5207867551,-5.5066399085
-2.5764350920,-5.6438282326
-3.1706718668,-5.8764377113
-2.6467996063,-5.8689285196
-3.3092499059,-5.8824306798
-3.9499661630,-5.1426677910
-3.0599180734,-4.6764843472
-2.9152465393,-4.6983619892
-3.0848725524,-5.1612521616
-3.4273397459,-4.3948408322
-2.3641270667,-3.5937130222
-2.4511168228,-3.8815843448
-3.1739521153,-4.3010435162
-2.3220206225,-4.0840596335
-2.0824495432,-3.9332346650
-2.3573448760,-4.1211030235
-3.5338751593,-4.7185561034
-2.2580680924,-3.9696678133
-3.0707880955,-3.8249424484
-3.4881230561,-4.0038822368
-2.0749686651,-5.5010827717
-2.8308650912,-5.1779065485
-3.6766482879,-4.7633955143
-2.4127550255,-4.0487223813
-2.3304559447,-5.3601701636
-2.2794155505,-5.4535603220
-3.8599484558,-5.0047811176
-3.0538829616,-5.3434824480
-3.7715088437,-4.6718888414
-4.2924172283,-5.4363522745
-2.7710532440,-4.4407660290
-2.8680297573,-4.9913881040
-2.9407310116,-5.0957460391
-3.7006535380,-4.7971810410
-2.6744788515,-5.4941798550
-3.7752388195,-5.4005436577
-2.8260452228,-5.2774677415
-4.1257130076,-5.4232436883
-3.8184448424,-5.4807209480
-4.0824116679,-5.3970916727
-3.8408917338,-5.1135190415
-3.8498569407,-4.8493948731
-4.1034901057,-4.5249679947
-2.4825284334,-5.1909659482
-2.9155370933,-4.0257902607
-3.3458927339,-5.2527335670
-3.6084121428,-5.5947892036
-2.6742515659,-5.3248149440
-2.7532427861,-4.2912973858
-3.6862742164,-4.1577973043
-2.8645354219,-5.3538721733
-2.7655035462,-5.2722410220
