W228-VPX30906_CV_1.dat
Hamamatsu MAIN ATLAS12EC W228 VPX30906
whatever
Fri, Dec 6, 2019, 1:44:54 PM
CV
Simon Fraser University	Keithley 2410, WayneKerr 6440B	
Temperature: 15.0	Humidity: 2.9
3 51
Voltage[V] Capacitance[pF] Resistance[kOhm]
0000000.00	0115760.00	0000000.44
-000010.00	0023740.00	0000000.52
-000020.00	0012530.00	0000000.55
-000030.00	0010820.00	0000000.58
-000040.00	0008755.00	0000000.64
-000050.00	0008195.00	0000000.67
-000060.00	0007235.00	0000000.77
-000070.00	0006915.00	0000000.77
-000080.00	0006325.00	0000000.80
-000090.00	0006110.00	0000000.86
-000100.00	0005695.00	0000000.89
-000110.00	0005530.00	0000000.94
-000120.00	0005200.00	0000000.95
-000130.00	0005070.00	0000001.02
-000140.00	0004820.00	0000001.07
-000150.00	0004710.00	0000001.12
-000160.00	0004500.00	0000001.12
-000170.00	0004410.00	0000001.21
-000180.00	0004245.00	0000001.27
-000190.00	0004170.00	0000001.26
-000200.00	0004020.00	0000001.32
-000210.00	0003960.00	0000001.40
-000220.00	0003835.00	0000001.43
-000230.00	0003780.00	0000001.46
-000240.00	0003670.00	0000001.45
-000250.00	0003620.00	0000001.50
-000260.00	0003520.00	0000001.60
-000270.00	0003475.00	0000001.61
-000280.00	0003390.00	0000001.60
-000290.00	0003350.00	0000001.74
-000300.00	0003265.00	0000001.76
-000310.00	0003225.00	0000001.94
-000320.00	0003160.00	0000002.51
-000330.00	0003110.00	0000002.50
-000340.00	0003075.00	0000003.12
-000350.00	0003045.00	0000003.03
-000360.00	0003040.00	0000003.16
-000370.00	0003025.00	0000003.17
-000380.00	0003030.00	0000003.46
-000390.00	0003030.00	0000003.68
-000400.00	0003030.00	0000003.98
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
0000000.00	0000000.00	0000000.00
