53941,55920,
-2418.8687,39958.781,0.06928984625732
-2411.1885,39802.781,0.069097493651313
-2403.5384,39646.781,0.068905162561861
-2395.9183,39490.78,0.068712813984946
-2388.3283,39334.778,0.06852046941805
-2380.7684,39178.775,0.068328107482875
-2373.2386,39022.771,0.068135748250828
-2365.7388,38866.766,0.067943391585529
-2358.2691,38710.761,0.067751056395247
-2350.8295,38554.754,0.06755870509523
-2343.42,38398.747,0.06736635646493
-2336.0405,38242.739,0.067173990316413
-2328.6911,38086.73,0.066981646877632
-2321.3718,37930.721,0.066789304826881
-2314.0825,37774.71,0.066596946504646
-2306.8233,37618.699,0.066404592067217
-2299.5942,37462.687,0.066212257793462
-2292.3951,37306.674,0.0660199072237
-2285.2261,37150.66,0.065827540473632
-2278.0872,36994.646,0.065635193880663
-2270.9784,36838.631,0.065442851119694
-2263.8996,36682.615,0.065250490801418
-2256.8509,36526.598,0.065058134291088
-2249.8323,36370.581,0.064865797919833
-2242.8437,36214.562,0.064673426409808
-2235.8852,36058.543,0.064481077463825
-2228.9568,35902.524,0.064288748643569
-2222.0585,35746.503,0.064096383573751
-2215.1902,35590.482,0.063904040919182
-2208.352,35434.46,0.06371168199673
-2201.5438,35278.438,0.063519343069184
-2194.7658,35122.414,0.063326970381395
-2188.0178,34966.39,0.063134617679385
-2181.2998,34810.366,0.06294228615174
-2174.612,34654.34,0.062749919644754
-2167.9542,34498.314,0.062557574295773
-2161.3264,34342.288,0.062365231303195
-2154.7288,34186.26,0.062172872098525
-2148.1612,34030.232,0.061980534028719
-2141.6237,33874.203,0.06178817844946
-2135.1162,33718.174,0.061595826360588
-2128.6388,33562.144,0.06140347554818
-2122.1915,33406.113,0.061211128318485
-2115.7743,33250.082,0.061018782355396
-2109.3871,33094.05,0.060826438691485
-2103.03,32938.017,0.060634078636577
-2096.7029,32781.984,0.060441720864762
-2090.406,32625.95,0.060249364461466
-2084.1391,32469.916,0.060057030259892
-2077.9022,32313.881,0.059864678393657
-2071.6954,32157.845,0.059672330021814
-2065.5187,32001.809,0.059479982886103
-2059.3721,31845.772,0.059287619306298
-2053.2555,31689.735,0.059095276759107
-2047.169,31533.697,0.058902917751023
-2041.1126,31377.658,0.058710561071845
-2035.0862,31221.619,0.058518225402089
-2029.0899,31065.579,0.058325854446473
-2023.1237,30909.539,0.058133522299542
-2017.1875,30753.498,0.057941155837497
-2011.2814,30597.457,0.057748809375799
-2005.4054,30441.415,0.057556465200398
-1999.5594,30285.373,0.057364124274437
-1993.7435,30129.33,0.057171765734462
-1987.9576,29973.287,0.056979428149073
-1982.2019,29817.243,0.056787073054226
-1976.4762,29661.198,0.056594702367863
-1970.7805,29505.153,0.056402352612451
-1965.1149,29349.108,0.056210022828976
-1959.4794,29193.062,0.056017658723354
-1953.874,29037.016,0.055825314579801
-1948.2986,28880.969,0.055632954786135
-1942.7533,28724.922,0.055440614945795
-1937.238,28568.874,0.055248258392177
-1931.7528,28412.825,0.055055904023734
-1926.2977,28256.777,0.05486356960237
-1920.8726,28100.728,0.054671219479536
-1915.4776,27944.678,0.054478852713454
-1910.1127,27788.628,0.054286505880565
-1904.7778,27632.577,0.054094143310519
-1899.473,27476.527,0.053901819468991
-1894.1983,27320.475,0.053709441349016
-1888.9536,27164.424,0.053517102861901
-1883.739,27008.372,0.053324766492387
-1878.5544,26852.319,0.0531323945222
-1873.3999,26696.266,0.052940043457504
-1868.2755,26540.213,0.05274771329032
-1863.1811,26384.159,0.052555347497457
-1858.1168,26228.105,0.0523630016001
-1853.0825,26072.051,0.052170658661112
-1848.0784,25915.996,0.05197829809508
-1843.1042,25759.941,0.051785958197356
-1838.1602,25603.885,0.051593601640721
-1833.2462,25447.829,0.051401247028022
-1828.3622,25291.773,0.05120889435179
-1823.5084,25135.716,0.051016543796612
-1818.6846,24979.66,0.050824195161511
-1813.8908,24823.602,0.050631828678655
-1809.1271,24667.545,0.050439483959669
-1804.3935,24511.487,0.050247140286375
-1799.6899,24355.429,0.050054799451266
-1795.0164,24199.371,0.049862440844666
-1790.3729,24043.312,0.049670084118009
-1785.7595,23887.253,0.049477748165342
-1781.1762,23731.193,0.049285376552958
-1776.6229,23575.134,0.049093044413773
-1772.0997,23419.074,0.048900695406681
-1767.6066,23263.014,0.048708328605705
-1763.1435,23106.953,0.048515983366357
-1758.7104,22950.893,0.048323639951742
-1754.3074,22794.832,0.048131278729339
-1749.9345,22638.771,0.047938938222917
-1745.5916,22482.709,0.047746580714625
-1741.2788,22326.648,0.047554243906264
-1736.9961,22170.586,0.047361871358859
-1732.7434,22014.524,0.04716953821595
-1728.5208,21858.462,0.046977188127565
-1724.3282,21702.399,0.04678482099656
-1720.1657,21546.337,0.046592493335633
-1716.0332,21390.274,0.046400128931782
-1711.9308,21234.211,0.046207786048042
-1707.8585,21078.147,0.046015425310047
-1703.8162,20922.084,0.045823085119263
-1699.8039,20766.02,0.045630727845059
-1695.8217,20609.956,0.045438372376989
-1691.8696,20453.892,0.045246018706491
-1687.9475,20297.828,0.045053666740188
-1684.0555,20141.764,0.044861316555055
-1680.1936,19985.7,0.044668968142528
-1676.3617,19829.635,0.044476620573032
-1672.5598,19673.571,0.044284275517272
-1668.788,19517.506,0.044091931379828
-1665.0463,19361.441,0.043899571002558
-1661.3346,19205.376,0.043707230264555
-1657.6529,19049.31,0.043514853548059
-1654.0014,18893.245,0.043322516262789
-1650.3798,18737.18,0.043130161714709
-1646.7883,18581.114,0.042937808872692
-1643.2269,18425.049,0.042745457728173
-1639.6956,18268.983,0.042553108272586
