-12183.213,21812.635,0.044308118,588
-12179.483,21657.063,0.044136643,592
-12175.78,21501.492,0.043965143,596
-12172.104,21345.92,0.043793671,600
-12168.454,21190.349,0.043622174,604
-12164.831,21034.777,0.043450678,607
-12161.235,20879.205,0.043279209,612
-12157.665,20723.633,0.043107716,615
-12154.122,20568.061,0.042936224,619
-12150.606,20412.489,0.04276476,623
-12147.117,20256.917,0.04259327,627
-12143.654,20101.345,0.042421783,631
-12140.218,19945.773,0.042250295,636
-12136.809,19790.2,0.042078809,639
-12133.426,19634.628,0.041907325,643
-12130.07,19479.056,0.041735841,648
-12126.741,19323.484,0.041564359,651
-12123.439,19167.911,0.041392853,656
-12120.163,19012.339,0.041221373,660
-12116.914,18856.766,0.041049896,663
-12113.692,18701.194,0.040878391,668
-12110.496,18545.622,0.040706942,672
-12107.327,18390.049,0.040535441,676
-12104.185,18234.477,0.040363968,680
-12101.069,18078.904,0.04019247,683
-12097.98,17923.332,0.040020972,687
-12094.918,17767.759,0.039849502,691
-12091.883,17612.187,0.039678008,695
-12088.874,17456.614,0.039506515,699
-12085.892,17301.042,0.039335022,703
-12082.937,17145.47,0.039163531,707
-12080.008,16989.897,0.038992041,711
-12077.106,16834.325,0.038820551,716
-12074.231,16678.753,0.03864909,720
-12071.383,16523.181,0.038477604,723
-12068.561,16367.609,0.038306117,727
-12065.766,16212.037,0.038134633,731
-12062.997,16056.465,0.03796315,735
-12060.256,15900.893,0.037791668,740
-12057.541,15745.321,0.03762016,744
-12054.853,15589.749,0.037448681,748
-12052.191,15434.177,0.037277202,752
-12049.556,15278.606,0.037105699,756
-12046.948,15123.034,0.036934248,759
-12044.367,14967.463,0.036762746,764
-12041.812,14811.892,0.036591272,768
-12039.284,14656.32,0.036419773,772
-12036.782,14500.749,0.0362483,775
-12034.308,14345.178,0.036076804,780
-12031.86,14189.608,0.035905308,784
-12029.439,14034.037,0.035733812,788
-12027.044,13878.466,0.035562345,792
-12024.676,13722.896,0.035390852,796
-12022.335,13567.325,0.035219385,800
-12020.021,13411.755,0.035047894,804
-12017.733,13256.185,0.034876404,807
-12015.472,13100.615,0.034704916,811
-12013.237,12945.045,0.034533429,816
-12011.03,12789.476,0.034361942,819
-12008.849,12633.906,0.034190456,824
-12006.695,12478.337,0.034018971,828
-12004.567,12322.768,0.033847461,831
-12002.466,12167.199,0.033676004,836
-12000.392,12011.63,0.033504523,839
-11998.345,11856.062,0.033333042,844
-11996.324,11700.493,0.033161537,847
-11994.33,11544.925,0.032990058,852
-11992.362,11389.357,0.032818554,856
-11990.422,11233.789,0.032647077,860
-11988.508,11078.222,0.032475576,864
-11986.621,10922.654,0.032304126,868
-11984.76,10767.087,0.032132626,872
-11982.926,10611.52,0.031961154,875
-11981.119,10455.954,0.031789656,879
-11979.338,10300.387,0.031618159,883
-11977.585,10144.821,0.031446688,888
-11975.858,9989.2552,0.031275193,891
-11974.157,9833.6894,0.031103699,895
-11972.483,9678.124,0.030932232,899
-11970.836,9522.5588,0.030760739,903
-11969.216,9366.9938,0.030589248,907
-11967.622,9211.4291,0.030417757,911
-11966.055,9055.8647,0.030246293,915
-11964.515,8900.3006,0.030074804,919
-11963.002,8744.7367,0.02990329,924
-11961.515,8589.1732,0.029731804,928
-11960.055,8433.6099,0.029560343,932
-11958.621,8278.0469,0.029388858,936
-11957.214,8122.4842,0.029217373,940
-11955.834,7966.9218,0.02904589,943
-11954.481,7811.3597,0.028874381,948
-11953.154,7655.7979,0.028702899,952
-11951.854,7500.2364,0.028531418,955
-11950.581,7344.6753,0.028359912,960
-11949.334,7189.1145,0.028188458,963
-11948.114,7033.554,0.028016979,967
-11946.921,6877.9938,0.027845477,972
-11945.754,6722.434,0.027673999,976
-11944.615,6566.8745,0.027502497,979
-11943.501,6411.3154,0.027331022,983
-11942.415,6255.7566,0.027159522,988
-11941.355,6100.1981,0.026988048,991
-11940.322,5944.6401,0.026816575,996
-11939.316,5789.0824,0.026645077,999
-11938.336,5633.525,0.02647358,1004
-11937.383,5477.9681,0.02630211,1007
-11936.456,5322.4115,0.026130614,1012
-11935.557,5166.8553,0.025959119,1016
-11934.684,5011.2995,0.025787651,1020
-11933.837,4855.7441,0.025616158,1023
-11933.018,4700.1891,0.025444691,1027
-11932.225,4544.6345,0.025273199,1031
-11931.459,4389.0803,0.025101708,1035
-11930.719,4233.5265,0.024930217,1040
-11930.006,4077.9731,0.024758728,1044
-11929.32,3922.4201,0.024587265,1048
-11928.661,3766.8676,0.024415776,1052
-11928.028,3611.3155,0.024244289,1056
-11927.422,3455.7638,0.024072777,1060
-11926.842,3300.2126,0.02390129,1064
-11926.289,3144.6618,0.023729805,1068
-11925.763,2989.1115,0.023558321,1071
-11925.264,2833.5616,0.023386862,1075
-11924.791,2678.0122,0.023215354,1080
-11924.345,2522.4632,0.023043871,1084
-11923.926,2366.9147,0.022872389,1087
-11923.533,2211.3667,0.022700908,1092
-11923.167,2055.8191,0.022529401,1096
-11922.828,1900.272,0.022357947,1100
-11922.515,1744.7254,0.022186442,1103
-11922.229,1589.1793,0.022014964,1108
-11921.97,1433.6337,0.021843486,1112
-11921.738,1278.0886,0.021671983,1116
-11921.532,1122.544,0.021500506,1119
-11921.353,966.9999,0.021329004,1123
-11921.2,811.4563,0.021157528,1128
-11921.074,655.9132,0.020986054,1132
-11920.975,500.3707,0.020814554,1135
-11920.903,344.8287,0.02064308,1139
-11920.857,189.2872,0.020471581,1143
-11920.838,33.7462,0.020300084,1147
-11920.845,-121.7942,0.020128637,1152
-11920.879,-277.3341,0.019957141,1156
-11920.94,-432.8734,0.019785644,1159
-11921.028,-588.4122,0.019614148,1164
-11921.142,-743.9504,0.019442653,1168
-11921.283,-899.4881,0.019271184,1171
-11921.451,-1055.0251,0.019099716,1176
-11921.645,-1210.5617,0.018928223,1180
-11921.866,-1366.0976,0.01875673,1184
-11922.114,-1521.633,0.018585237,1187
-11922.388,-1677.1677,0.018413745,1191
-11922.689,-1832.7019,0.018242253,1196
-11923.017,-1988.2355,0.018070763,1199
-11923.371,-2143.7685,0.017899299,1203
-11923.752,-2299.3009,0.017727809,1207
-11924.16,-2454.8327,0.01755632,1211
-11924.594,-2610.3638,0.017384831,1215
-11925.055,-2765.8944,0.017213343,1219
-11925.543,-2921.4243,0.017041855,1224
-11926.057,-3076.9536,0.016870394,1228
-11926.598,-3232.4823,0.016698907,1232
-11927.166,-3388.0103,0.01652742,1236
-11927.76,-3543.5377,0.016355909,1240
-11928.381,-3699.0645,0.016184424,1243
-11929.029,-3854.5906,0.016012939,1248
-11929.704,-4010.116,0.015841481,1252
-11930.405,-4165.6408,0.015669997,1256
-11931.132,-4321.1649,0.015498488,1259
-11931.887,-4476.6884,0.015327005,1263
-11932.668,-4632.2112,0.015155522,1268
-11933.476,-4787.7333,0.014984014,1271
-11934.31,-4943.2547,0.014812558,1275
-11935.171,-5098.7754,0.014641078,1279
-11936.059,-5254.2955,0.014469571,1284
-11936.974,-5409.8149,0.014298091,1287
-11937.915,-5565.3335,0.014126611,1291
-11938.882,-5720.8515,0.013955131,1296
-11939.877,-5876.3687,0.013783652,1300
-11940.898,-6031.8852,0.013612148,1303
-11941.946,-6187.401,0.013440669,1308
-11943.02,-6342.9161,0.013269166,1311
-11944.121,-6498.4305,0.013097688,1316
-11945.249,-6653.9441,0.012926211,1320
-11946.404,-6809.457,0.012754734,1323
-11947.585,-6964.9692,0.012583232,1327
-11948.793,-7120.4806,0.012411756,1331
-11950.027,-7275.9913,0.012240255,1336
-11951.288,-7431.5012,0.012068779,1339
-11952.576,-7587.0103,0.011897305,1344
-11953.89,-7742.5187,0.011725805,1348
-11955.231,-7898.0263,0.01155433,1352
-11956.599,-8053.5332,0.011382831,1356
-11957.994,-8209.0392,0.011211331,1360
-11959.415,-8364.5445,0.011039858,1364
-11960.863,-8520.049,0.010868385,1367
-11962.337,-8675.5527,0.010696887,1371
-11963.838,-8831.0556,0.010525415,1375
-11965.366,-8986.5577,0.010353917,1380
-11966.92,-9142.059,0.01018242,1383
-11968.501,-9297.5595,0.010010948,1388
-11970.109,-9453.0592,0.0098394772,1392
-11971.744,-9608.5581,0.0096679808,1396
-11973.405,-9764.0561,0.0094964844,1399
-11975.092,-9919.5533,0.0093249885,1403
-11976.807,-10075.05,0.0091535187,1408
-11978.548,-10230.545,0.0089820489,1411
-11980.315,-10386.04,0.0088105537,1416
-11982.11,-10541.534,0.0086390587,1419
-11983.931,-10697.027,0.0084675642,1423
-11985.778,-10852.519,0.0082960697,1428
-11987.653,-11008.01,0.0081246015,1431
-11989.554,-11163.501,0.0079531332,1436
-11991.481,-11318.99,0.0077816396,1440
-11993.435,-11474.479,0.0076101461,1444
-11995.416,-11629.967,0.0074386528,1447
-11997.424,-11785.454,0.0072671599,1452
-11999.458,-11940.94,0.0070956929,1456
-12001.519,-12096.425,0.0069242002,1460
-12003.607,-12251.909,0.0067527078,1464
