55289.9384880256,96243.1055131386
55287.5129769516,96243.3152110783
55287.6896143337,96243.7897412103
55288.0082291977,96243.3239972355
55287.5246131252,96243.3563723148
55287.6153257676,96243.1146903570
55288.4313359617,96244.0189631718
55287.3297027101,96243.5597909550
55287.5989588258,96242.7114044999
55288.2986554319,96243.5176747013
55288.1937760662,96243.5913512931
