96438.7844899956,56292.6797347988,0.0087266463
83438.5879390377,100816.7805550249,0.0605009663
83446.1867382683,100661.2716591102,0.0603294783
83453.7585372923,100505.7617663671,0.0601579943
83461.3033363168,100350.2518767955,0.0599864863
83468.8221351347,100194.7409902780,0.0598150093
83476.3139337460,100039.2291069319,0.0596435053
83483.7787323577,99883.7172267574,0.0594720283
83491.2165305558,99728.2033497544,0.0593005543
83498.6283287544,99572.6894758055,0.0591290573
83506.0131267463,99417.1746050280,0.0589575873
83513.3709247387,99261.6597374221,0.0587860933
83520.7027225245,99106.1438728702,0.0586146273
83528.0075201037,98950.6270114898,0.0584431383
83535.2853174764,98795.1091532810,0.0582716493
83542.5361148494,98639.5912982437,0.0581001383
83549.7609118088,98484.0714462604,0.0579286553
83556.9587089758,98328.5525974486,0.0577571733
83564.1295057290,98173.0317518083,0.0575856933
83571.2743024828,98017.5109092221,0.0574142163
83578.3910990299,97861.9890699249,0.0572427143
83585.4818953704,97706.4662336817,0.0570712413
83592.5466917114,97550.9434004926,0.0568997433
83599.5834878458,97395.4195705924,0.0567282723
83606.5942839807,97239.8957437463,0.0565567783
83613.5780797019,97084.3699200717,0.0563853123
83620.5358754235,96928.8440994512,0.0562138213
83627.4656711456,96773.3182821196,0.0560423323
83634.3694664541,96617.7904678421,0.0558708473
83641.2472619701,96462.2636566186,0.0556993373
83648.0970570724,96306.7348486842,0.0555278553
83654.9208521752,96151.2060438037,0.0553563733
83661.7176470713,95995.6762420948,0.0551848943
83668.4874417609,95840.1454435574,0.0550133913
83675.2312364510,95684.6146480740,0.0548419173
83681.9480311415,95529.0838557622,0.0546704453
83688.6378254183,95373.5510666218,0.0544989473
83695.3006196956,95218.0182806530,0.0543274523
83701.9374139734,95062.4854977383,0.0541559833
83708.5472080446,94906.9517179950,0.0539844933
83715.1300019091,94751.4169414233,0.0538130023
83721.6867957742,94595.8821679056,0.0536415153
83728.2165892255,94440.3453975594,0.0534700283
83734.7193828844,94284.8096303847,0.0532985433
83741.1951763367,94129.2728663816,0.0531270613
83747.6449695824,93973.7351054325,0.0529555813
83754.0677628286,93818.1973476549,0.0527841023
83760.4635558681,93662.6585930488,0.0526126003
83766.8333489082,93507.1198414968,0.0524410983
83773.1751417416,93351.5800932337,0.0522696263
83779.4909343684,93196.0393480247,0.0520981283
83785.7807269957,93040.4986058698,0.0519266573
83792.0425196235,92884.9578670038,0.0517551643
83798.2783120446,92729.4161311919,0.0515836723
83804.4871042592,92573.8733985515,0.0514122083
83810.6698964742,92418.3306689651,0.0512407193
83816.8246884826,92262.7869426677,0.0510692323
83822.9534804914,92107.2432194244,0.0508977483
83829.0562722937,91951.6984992351,0.0507262643
83835.1310640965,91796.1537823348,0.0505547833
83841.1798556926,91640.6080684886,0.0503832773
83847.2016472892,91485.0623578138,0.0502117983
83853.1964386792,91329.5156503106,0.0500403223
83859.1652300697,91173.9689458614,0.0498688223
83865.1070212535,91018.4212445837,0.0496973493
83871.0218124379,90862.8735464776,0.0495258533
83876.9106034156,90707.3248514255,0.0493543833
83882.7723943938,90551.7761595449,0.0491828893
83888.6071851654,90396.2264708358,0.0490113983
83894.4149759374,90240.6767852982,0.0488399083
83900.1967667100,90085.1271028147,0.0486684213
83905.9505570688,89929.5754236202,0.0484969593
83911.6793476352,89774.0247473622,0.0483254493
83917.3801379950,89618.4730743933,0.0481539643
83923.0549283553,89462.9214044783,0.0479824823
83928.7027185089,89307.3687377349,0.0478110033
83934.3235086630,89151.8160741630,0.0476395263
83939.9182986105,88996.2624136451,0.0474680223
83945.4860885585,88840.7087562988,0.0472965483
83951.0268782999,88685.1541021240,0.0471250743
83956.5406680417,88529.5994511207,0.0469535753
83962.0284577841,88374.0448031714,0.0467820803
83967.4892473198,88218.4891583937,0.0466106123
83972.9230368559,88062.9335167874,0.0464391193
83978.3308261855,87907.3768782352,0.0462676283
83983.7106157226,87751.8212429720,0.0460961383
83989.0644048461,87596.2636107628,0.0459246523
83994.3921941770,87440.7069816077,0.0457531653
83999.6929830943,87285.1483556241,0.0455816813
84004.9667722191,87129.5907328120,0.0454101973
84010.2135611374,86974.0321131715,0.0452387153
84015.4333500561,86818.4734967024,0.0450672363
84020.6271387681,86662.9138832874,0.0448957333
84025.7939274807,86507.3542730439,0.0447242563
84030.9337161938,86351.7946659719,0.0445527803
84036.0475049072,86196.2350619540,0.0443812813
84041.1342934141,86040.6744611075,0.0442098083
84046.1940817144,85885.1128634326,0.0440383123
84051.2278702222,85729.5522688117,0.0438668193
84056.2346585234,85573.9906773624,0.0436953503
84061.2144468251,85418.4290890845,0.0435238583
84066.1672349202,85262.8665039782,0.0433523693
84071.0940230157,85107.3039219260,0.0431808813
84075.9928111118,84951.7413431626,0.0430093943
84080.8665990012,84796.1777673359,0.0428379083
84085.7123870981,84640.6151947982,0.0426664253
84090.5321747814,84485.0506253145,0.0424949423
84095.3249626722,84329.4870590023,0.0423234353
84100.0907503564,84173.9224958617,0.0421519553
84104.8305380411,84018.3579357750,0.0419804783
84109.5433257262,83862.7933788599,0.0418089763
84114.2291134118,83707.2288251163,0.0416375023
84118.8879008908,83551.6632745443,0.0414660273
84123.5206883703,83396.0977270262,0.0412945293
84128.1264758502,83240.5321826797,0.0411230343
84132.7052631235,83084.9656415047,0.0409515653
84137.2580503973,82929.3991033838,0.0407800693
84141.7838376716,82773.8325684343,0.0406085783
84146.2826249463,82618.2660366564,0.0404370883
84150.7544120144,82462.6985080500,0.0402655993
84155.2001990830,82307.1309824976,0.0400941123
84159.6189863591,82151.5644601167,0.0399226513
84164.0117732216,81995.9959407899,0.0397511673
84168.3765602916,81840.4284247521,0.0395796823
84172.7153471550,81684.8599117683,0.0394082013
84177.0271340188,81529.2914019560,0.0392367213
84181.3129208831,81373.7228951978,0.0390652173
84185.5717077479,81218.1543916111,0.0388937383
84189.8024946132,81062.5858913134,0.0387222633
84194.0082812718,80907.0163939522,0.0385507623
84198.1860679309,80751.4468998800,0.0383792883
84202.3378545905,80595.8774088619,0.0382077913
84206.4636412505,80440.3079208978,0.0380362933
84210.5614279110,80284.7384362227,0.0378648243
84214.6332143649,80129.1679546017,0.0376933313
84218.6780010263,79973.5984761521,0.0375218383
84222.6957874812,79818.0280008741,0.0373503473
84226.6875739365,79662.4575286501,0.0371788573
84230.6523603922,79506.8870595977,0.0370073703
84234.5901466414,79351.3155937167,0.0368358823
84238.5009330981,79195.7451310073,0.0366643963
84242.3857193482,79040.1736713519,0.0364929383
84246.2435058058,78884.6032148680,0.0363214543
84250.0752920568,78729.0317614382,0.0361499743
84253.8790783083,78573.4603112973,0.0359784673
84257.6568645603,78417.8888642105,0.0358069883
84261.4076508127,78262.3174202952,0.0356355113
84265.1324370656,78106.7459794339,0.0354640083
84268.8302231119,77951.1735417442,0.0352925333
84272.5010093657,77795.6021072260,0.0351210333
84276.1447954129,77640.0296758792,0.0349495613
84279.7625816676,77484.4582475866,0.0347780643
84283.3533677158,77328.8858224654,0.0346065683
84286.9171537644,77173.3134005158,0.0344350993
84290.4549398135,77017.7409816202,0.0342636063
84293.9657258630,76862.1685658961,0.0340921143
84297.4495119130,76706.5961533435,0.0339206503
84300.9062979635,76551.0237439625,0.0337491603
84304.3370840144,76395.4513376355,0.0335776733
84307.7408700658,76239.8789344800,0.0334061853
84311.1176559107,76084.3055344960,0.0332346993
84314.4684419630,75928.7331375661,0.0330632153
84317.7922280158,75773.1607438076,0.0328917313
84321.0890140690,75617.5883532207,0.0327202493
84324.3587999157,75462.0149658053,0.0325487433
84327.6025859699,75306.4425814440,0.0323772633
84330.8193718175,75150.8692002542,0.0322057863
84334.0091578726,74995.2968222358,0.0320342813
84337.1729439282,74839.7244472715,0.0318628323
84340.3097297772,74684.1510754788,0.0316913313
84343.4195158337,74528.5787068575,0.0315198583
84346.5033016836,74373.0053412903,0.0313483603
84349.5600877411,74217.4329788946,0.0311768623
84352.5898735919,74061.8596196704,0.0310053923
84355.5926596503,73906.2872636177,0.0308338983
84358.5694455021,73750.7139106191,0.0306624053
84361.5192315614,73595.1415607920,0.0304909123
84364.4420176212,73439.5692141364,0.0303194213
84367.3388034744,73283.9958705348,0.0301479313
84370.2085895351,73128.4235301048,0.0299764413
