-9.9690246643,-6.2095639404
-12.4097811096,-6.3844275879
-13.0035829712,-6.2336293335
-10.7096253967,-6.3166462830
-10.1510861511,-6.1663674255
-10.2019638428,-6.0969413635
-11.2078492676,-5.6393526306
-9.5637190735,-6.5423242676
-10.2718026978,-5.8575859253
-9.3449364197,-4.7276378113
-9.0304899780,-4.5087119873
-10.1462815125,-4.2703087769
-7.9512480164,-3.5212517761
-7.7473082642,-3.6386354919
-6.3167270996,-3.7432074158
-3.6635369873,-3.3278629700
-6.9587469421,-2.1631152588
-6.2087085266,-1.4022852600
-5.8582272949,-1.9061003235
-5.1524601929,-2.4705117004
-4.7115487976,-1.1521956177
-4.6896705322,-1.0116121704
-4.6469435669,0.1007630127
-3.3089374939,-0.9092909668
-2.7656701355,0.4588006592
-0.8956361267,-0.3310290039
-2.6640005493,1.0494415833
-3.2826835754,1.3188354797
-2.0374241882,1.0312626892
-1.4908107422,1.9434969055
-0.3129878906,2.6999120300
2.2055007446,3.3686356323
1.6876293335,4.0719856995
1.2528953308,4.6343194885
3.5475392822,4.6379552673
4.5972670349,4.2668461304
2.8356805847,5.5146107910
3.8076761475,4.6253166077
3.7512216431,5.8013179199
6.9390136047,6.1861045105
6.9218541809,7.4433914490
7.3238994812,9.9882634827
-16.1239383972,-3.4411780762
-14.6022406921,-3.8919280823
-14.7329097046,-4.2339509888
-14.9353909058,-4.3128127625
-11.4235432251,-4.5797828064
-12.6271052124,-4.8507348938
-13.1290183594,-4.5598725891
-11.4239722107,-5.1564865784
-13.1421453186,-4.3259708191
-12.3855863220,-4.5201387207
-10.5309099976,-3.7777473145
-9.8332936218,-3.6195909363
-7.6207575134,-3.3554775757
-9.1839810242,-3.2941887329
-7.6790137573,-3.4725150269
-7.7135899963,-2.3744232605
-7.7916653748,-1.5944621399
-6.5462343933,-1.8441189514
-5.8557391785,-2.1380110718
-6.1288314087,-1.5972322571
-5.6127617371,-1.2331349792
-3.4040007019,-0.9443502625
-2.8756620422,-0.2155497437
-3.7294291748,-0.4506634399
-4.8780810059,0.0747065979
-2.3593349792,0.4228757019
-4.2274814514,0.6701086609
-1.9827714233,1.0685727051
-1.5549869873,1.8400503418
-1.4935562500,1.8487935242
-1.0760674683,2.8346955444
-0.6355850586,3.7021750549
1.3742124573,4.2689237183
1.6048351135,4.5890453857
3.3142569153,4.3700329956
1.1432466125,5.3690930725
4.7640566345,5.4185223511
2.3081998962,5.6209140381
4.5463893433,5.8573262268
5.7262713257,6.0423181152
3.8954466003,7.5188771423
7.0578426147,9.5886740784
-13.2037476501,-2.5160455017
-11.9417578247,-3.7493536133
-11.5397125244,-4.1746531677
-9.3399601868,-4.3396482727
-11.0259593750,-3.8268303284
-8.9111461853,-4.4306293091
-7.8886161194,-4.0090520996
-9.1491473938,-3.6272953247
-4.9165181152,-3.6097223938
-7.3793244202,-2.8183345398
-4.4838432434,-3.2174911133
-4.2364901489,-3.1078983521
-5.7937936584,-1.8964049133
-3.4140389648,-2.4108676147
-2.9410394470,-2.4502552185
-2.2692480042,-1.9546639404
-0.6525728882,-2.1044234009
0.4307015381,-2.0427882935
-1.3582541931,-1.3422083435
-0.4942772034,-1.1710670410
1.2712559143,-0.7694866150
2.3906509277,-0.2981338623
2.3702312134,0.4807018982
4.2088634766,0.4777586487
2.4272862976,1.1071812134
2.4147599182,0.9567292236
3.5580065308,0.8136353577
2.6303680786,0.9304996765
4.7842189575,1.3525962830
5.4754863464,1.8960586487
5.6163652161,3.3263913452
5.8423548279,3.9083756531
8.5030950867,5.8246042175
9.5879138611,5.7827061951
10.0482154053,6.5443152893
10.2775511047,5.9362745667
10.6288045105,4.5867080994
-10.7965378784,-2.2647439331
-9.5690384949,-3.5505111389
-7.8145732056,-3.5540603516
-8.1512411011,-4.1211552795
-7.9198462708,-3.9165994385
-7.7638671082,-3.4793537537
-7.0931052307,-3.5944001831
-5.9757693481,-3.4173723816
-6.0649983521,-3.2114314819
-4.8484809998,-2.4156287537
-4.3493991577,-1.7946031067
-2.7347831726,-1.5507462280
-2.1826787109,-2.1129068848
-3.4251925903,-1.9167479614
-2.2928422119,-2.1845836670
-1.6962090454,-1.3469694824
0.1981913452,-1.5381941345
0.4966795227,-1.0600892212
-0.5597404053,-0.7732089600
1.5712884399,-0.8893807495
0.4772035767,0.3525839783
1.7926450073,0.6251808228
2.0115134583,1.4294670349
3.0016122131,1.3093997681
2.8020481140,1.6440645508
4.7464682251,1.5607879028
3.8253503540,1.8685306091
4.8818560791,1.7799734253
5.8711826599,2.3826470459
5.2953123962,2.7192162842
7.0804930542,2.9755386902
7.4825383545,4.0647141418
10.3346061890,4.1853008057
9.3128482971,5.9312537292
10.0924867187,6.1499198547
12.9079191833,5.7233218079
